Study ID,Study Title,Institute,Analysis,Released,Samples,tissue,condition,treatment,Download  (* : Contains raw data),url,Collection Summary,Sample Type,Collection Location,analysis_id,ion_mode,ms_instrument_type,ms_instrument_name,ms_method_file,lc_type,lc_system,column_model,lc_method_file,analytical_time,lc_summary
ST001918,Metabolome-wide association study of occupational exposure to benzene,Icahn School of Medicine at Mount Sinai,LC-MS  #,10/2/21 0:00,91,plasma,occupational exposure to benzene,,"Uploaded data (105.9G)  *  (Data format:mzXML, raw(Thermo))",https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001918,"Identification of factories and worker enrollment are described in detail elsewhere. [14] Study subjects were enrolled in the Fall of 1992 in Shanghai, China and evaluated at the Shanghai Hygiene and Anti-Epidemic Institute. The study protocol was explained to all potential participants, and informed consent was obtained using Institutional Review Board-approved procedures. Data collected included age, gender, tobacco use, alcohol consumption, medical history, and an occupational work history. Prior to the clinical visit, study subjects were asked to refrain from eating solid foods after dinner the night before and the morning of the clinical phase of the study. The following morning, a 27 mL sample of blood was obtained by venous phlebotomy. Plasma samples were then frozen at -80°C, shipped to the NCI on dry ice, and stored continuously at -80°C until analysis.",Blood (plasma),,AN003117,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Thermo Dionex Ultimate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM-QEHF_DC5min_092017_v1.pdf,,
ST001930,Integrated molecular response of exposure to traffic-related pollutants in the US trucking industry,Icahn School of Medicine at Mount Sinai,LC-MS  #,10/29/21 0:00,420,plasma,"Exposure to traffic-related pollutants, including diesel exhaust",,"Uploaded data (535.8G)  *  (Data format:mzXML, raw(Thermo))",https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001930,"A total of four blood samples was collected from each participant over the course of the workweek. The first blood sample was collected from each participant prior to the day’s work shift on their first day back after at least two days off, followed by a second blood sample at the end of the first work shift. Pre- and post-shift samples were collected again on the last day of the same workweek. Following each blood draw, blood tubes were stored at 4°C until processing. EDTA plasma samples for metabolomic analysis were centrifuged, aliquoted, and stored in the vapor phase of liquid nitrogen freezers at < -130°C.",Blood (plasma),,AN003138,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Thermo Dionex Ultimate 3000,,,,
ST001931,"Pesticides, Perfluorinated compounds and the development of adolescents in agricultural communities",Emory University,LC-MS  #,10/7/22 0:00,633,plasma?,Secondary Pesticide Exposure on Children and Adolescents (ESPINA),,Uploaded data (168.3G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001931,"Blood serum samples were collected from participants in the ESPINA cohort study at the time of collection for pesticide exposures, health outcomes and other blood and urine measures. Serum was obtained from blood vein draw in adolescents (12-17 years of age). Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stores in a -70C freezer. The samples were shipped on dry ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003139,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001931,"Pesticides, Perfluorinated compounds and the development of adolescents in agricultural communities",Emory University,LC-MS  #,10/7/22 0:00,633,plasma?,Secondary Pesticide Exposure on Children and Adolescents (ESPINA),,Uploaded data (168.3G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001931,"Blood serum samples were collected from participants in the ESPINA cohort study at the time of collection for pesticide exposures, health outcomes and other blood and urine measures. Serum was obtained from blood vein draw in adolescents (12-17 years of age). Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stores in a -70C freezer. The samples were shipped on dry ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003139,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST001931,"Pesticides, Perfluorinated compounds and the development of adolescents in agricultural communities",Emory University,LC-MS  #,10/7/22 0:00,633,plasma?,Secondary Pesticide Exposure on Children and Adolescents (ESPINA),,Uploaded data (168.3G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001931,"Blood serum samples were collected from participants in the ESPINA cohort study at the time of collection for pesticide exposures, health outcomes and other blood and urine measures. Serum was obtained from blood vein draw in adolescents (12-17 years of age). Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stores in a -70C freezer. The samples were shipped on dry ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003140,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001931,"Pesticides, Perfluorinated compounds and the development of adolescents in agricultural communities",Emory University,LC-MS  #,10/7/22 0:00,633,plasma?,Secondary Pesticide Exposure on Children and Adolescents (ESPINA),,Uploaded data (168.3G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001931,"Blood serum samples were collected from participants in the ESPINA cohort study at the time of collection for pesticide exposures, health outcomes and other blood and urine measures. Serum was obtained from blood vein draw in adolescents (12-17 years of age). Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stores in a -70C freezer. The samples were shipped on dry ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003140,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST001932,Perfluorinated compounds and high fat diet in relation to CVD-relevant metabolomic pathways in the SEARCH for Diabetes in Youth study,Emory University,LC-MS,10/7/22 0:00,2158,plasma?, type 1 and type 2 diabetes,,Uploaded data (696.1G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001932,"Blood serum samples were collected from participants in the SEARCH multi-center, longitudinal cohort study at baseline and >3 years from baseline. Serum was obtained from blood vein draw in children (<20 years of age) with incidence or clinical presentation of type 1 and type 2 diabetes. Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stored in a -70C freezer. The samples were shipped on dry  ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003141,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001932,Perfluorinated compounds and high fat diet in relation to CVD-relevant metabolomic pathways in the SEARCH for Diabetes in Youth study,Emory University,LC-MS,10/7/22 0:00,2158,plasma?, type 1 and type 2 diabetes,,Uploaded data (696.1G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001932,"Blood serum samples were collected from participants in the SEARCH multi-center, longitudinal cohort study at baseline and >3 years from baseline. Serum was obtained from blood vein draw in children (<20 years of age) with incidence or clinical presentation of type 1 and type 2 diabetes. Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stored in a -70C freezer. The samples were shipped on dry  ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003141,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,HILIC,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST001932,Perfluorinated compounds and high fat diet in relation to CVD-relevant metabolomic pathways in the SEARCH for Diabetes in Youth study,Emory University,LC-MS,10/7/22 0:00,2158,plasma?, type 1 and type 2 diabetes,,Uploaded data (696.1G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001932,"Blood serum samples were collected from participants in the SEARCH multi-center, longitudinal cohort study at baseline and >3 years from baseline. Serum was obtained from blood vein draw in children (<20 years of age) with incidence or clinical presentation of type 1 and type 2 diabetes. Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stored in a -70C freezer. The samples were shipped on dry  ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003142,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_posHILIC120kres5min_ESI_c18negwash.meth,5 min,
ST001932,Perfluorinated compounds and high fat diet in relation to CVD-relevant metabolomic pathways in the SEARCH for Diabetes in Youth study,Emory University,LC-MS,10/7/22 0:00,2158,plasma?, type 1 and type 2 diabetes,,Uploaded data (696.1G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST001932,"Blood serum samples were collected from participants in the SEARCH multi-center, longitudinal cohort study at baseline and >3 years from baseline. Serum was obtained from blood vein draw in children (<20 years of age) with incidence or clinical presentation of type 1 and type 2 diabetes. Blood samples were collected in red top vacutainer tubes and sit upright for 30 minutes for clot formation, followed by centrifugation and removal of 500ul aliquots of serum to 1.8ml freezer tubes and stored in a -70C freezer. The samples were shipped on dry  ice from the clinical centers to the CHEAR URR at Emory University.",plasma,,AN003142,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=EmoryUniversity_HRM_QEHF-MS_092017_v1.pdf,Reversed phase,Dionex UltiMate 3000,,https://www.metabolomicsworkbench.org/data/file_retrieve_and_download.php?FILENAME=20160920_negC18120kres5min_ESI_HILICposwash.meth,5 min,
ST002016,Metabolomics of COVID patients,University of Virginia,LC-MS,7/29/22 0:00,322,plasma ,covid,,Uploaded data (26.9G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002016,"Blood samples were collected in EDTA tubes from 84 adult patients who tested positive by PCR for SARS-CoV2 at the University of Virginia hospital between April and June 2020. Plasma prepared from the blood was stored at -70oC. A total of 48 of the samples were from out-patients and categorized as non-severe COVID-19, while 36 samples were categorized as severe COVID-19 based on the need for hospitalization and in some cases ICU and ventilator requirements (four and 25, respectively)",Blood (plasma),,AN003284,POSITIVE,Orbitrap,Thermo Orbitrap ID-X tribrid,,Reversed phase,Thermo Vanquish,,,,
ST002016,Metabolomics of COVID patients,University of Virginia,LC-MS,7/29/22 0:00,322,plasma ,covid,,Uploaded data (26.9G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002016,"Blood samples were collected in EDTA tubes from 84 adult patients who tested positive by PCR for SARS-CoV2 at the University of Virginia hospital between April and June 2020. Plasma prepared from the blood was stored at -70oC. A total of 48 of the samples were from out-patients and categorized as non-severe COVID-19, while 36 samples were categorized as severe COVID-19 based on the need for hospitalization and in some cases ICU and ventilator requirements (four and 25, respectively)",Blood (plasma),,AN003285,NEGATIVE,Orbitrap,Thermo Orbitrap ID-X tribrid,,Reversed phase,Thermo Vanquish,,,,
ST002027,Metabolomics Analysis of Blood Plasma and Stool from Six Week Flaxseed Dietary Intervention in Postmenopausal Women (Serum/HILIC),"University of California, Davis",LC-MS,1/2/23 0:00,356,serum,flaxseed dietary intervention,,Uploaded data (3.9G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002027,: Samples were taken before and after 6 weeks of flaxseed dietary intervention. Serum and fecal metabolomics were performed to characterize the metabolomic profiles of serum and stool metabolites pre- and post-intervention.,Blood (serum),,AN003297,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,,HILIC,Vanquish,,,,
